"Row ID","Order ID","Order Date","Ship Date","Ship Mode","Customer ID","Customer Name",Segment,Country,City,State,"Postal Code",Region,"Product ID",Category,Sub-Category,Sales,"Year ( Order Date )","Month ( Order date )","Month number"
7887,CA-2018-118017,"Monday, December 3, 2018","Thursday, December 6, 2018","Second Class",LC-16870,"Lena Cacioppo",Consumer,"United States",Thornton,Colorado,80229,West,FUR-FU-10004270,Furniture,Furnishings,16.72,2018,December,12
7888,CA-2018-118017,"Monday, December 3, 2018","Thursday, December 6, 2018","Second Class",LC-16870,"Lena Cacioppo",Consumer,"United States",Thornton,Colorado,80229,West,FUR-FU-10004053,Furniture,Furnishings,16.192,2018,December,12
7913,CA-2017-167605,"Friday, April 28, 2017","Sunday, April 30, 2017","Second Class",RB-19570,"Rob Beeghly",Consumer,"United States","Saint Charles",Illinois,60174,Central,FUR-FU-10001602,Furniture,Furnishings,30.344,2017,April,4
8094,CA-2018-133046,"Friday, July 27, 2018","Wednesday, August 1, 2018","Second Class",DK-13375,"Dennis Kane",Consumer,"United States",Seattle,Washington,98115,West,FUR-FU-10001940,Furniture,Furnishings,23.88,2018,July,7
8251,CA-2016-140221,"Saturday, March 5, 2016","Wednesday, March 9, 2016","Second Class",MS-17365,"Maribeth Schnelling",Consumer,"United States",Chicago,Illinois,60653,Central,FUR-FU-10000023,Furniture,Furnishings,4.712,2016,March,3
8394,CA-2017-142594,"Friday, December 1, 2017","Wednesday, December 6, 2017","Second Class",EJ-14155,"Eva Jacobs",Consumer,"United States",Franklin,Massachusetts,2038,East,FUR-FU-10002045,Furniture,Furnishings,111.15,2017,December,12
8430,CA-2017-118129,"Tuesday, December 19, 2017","Thursday, December 21, 2017","Second Class",CL-12565,"Clay Ludtke",Consumer,"United States",Reading,Pennsylvania,19601,East,FUR-FU-10004904,Furniture,Furnishings,303.92,2017,December,12
8491,CA-2017-158841,"Thursday, February 2, 2017","Saturday, February 4, 2017","Second Class",SE-20110,"Sanjit Engle",Consumer,"United States",Arlington,Virginia,22204,South,FUR-FU-10001731,Furniture,Furnishings,18.69,2017,February,2
8518,CA-2018-149720,"Monday, June 4, 2018","Thursday, June 7, 2018","Second Class",EM-14065,"Erin Mull",Consumer,"United States",Frisco,Texas,75034,Central,FUR-FU-10002501,Furniture,Furnishings,30.336,2018,June,6
8621,US-2018-119319,"Tuesday, November 6, 2018","Friday, November 9, 2018","Second Class",LC-17050,"Liz Carlisle",Consumer,"United States",Dallas,Texas,75217,Central,FUR-FU-10003878,Furniture,Furnishings,30.56,2018,November,11
8671,US-2015-159611,"Sunday, December 27, 2015","Friday, January 1, 2016","Second Class",KB-16315,"Karl Braun",Consumer,"United States",Cleveland,Ohio,44105,East,FUR-FU-10004904,Furniture,Furnishings,182.352,2015,December,12
9021,CA-2015-100706,"Wednesday, December 16, 2015","Friday, December 18, 2015","Second Class",LE-16810,"Laurel Elliston",Consumer,"United States",Springfield,Virginia,22153,South,FUR-FU-10002268,Furniture,Furnishings,29.46,2015,December,12
9117,CA-2018-153045,"Friday, January 19, 2018","Wednesday, January 24, 2018","Second Class",NS-18505,"Neola Schneider",Consumer,"United States",Philadelphia,Pennsylvania,19140,East,FUR-FU-10002759,Furniture,Furnishings,31.968,2018,January,1
9155,CA-2017-132990,"Tuesday, August 1, 2017","Thursday, August 3, 2017","Second Class",KM-16660,"Khloe Miller",Consumer,"United States",Philadelphia,Pennsylvania,19140,East,FUR-FU-10004864,Furniture,Furnishings,19.312,2017,August,8
9258,CA-2015-168368,"Wednesday, February 11, 2015","Sunday, February 15, 2015","Second Class",GA-14725,"Guy Armstrong",Consumer,"United States",Columbia,Missouri,65203,Central,FUR-FU-10002298,Furniture,Furnishings,332.94,2015,February,2
9409,CA-2018-162789,"Saturday, September 22, 2018","Monday, September 24, 2018","Second Class",LC-17140,"Logan Currie",Consumer,"United States","New York City","New York",10035,East,FUR-FU-10004864,Furniture,Furnishings,12.07,2018,September,9
9474,CA-2018-102925,"Monday, November 5, 2018","Saturday, November 10, 2018","Second Class",CD-12280,"Christina DeMoss",Consumer,"United States","New York City","New York",10024,East,FUR-FU-10004245,Furniture,Furnishings,101.4,2018,November,11
9537,CA-2018-124191,"Tuesday, June 12, 2018","Thursday, June 14, 2018","Second Class",TS-21610,"Troy Staebel",Consumer,"United States",Chicago,Illinois,60610,Central,FUR-FU-10002364,Furniture,Furnishings,8.856,2018,June,6
9558,CA-2015-103086,"Saturday, October 17, 2015","Monday, October 19, 2015","Second Class",EB-14170,"Evan Bailliet",Consumer,"United States",Houston,Texas,77095,Central,FUR-FU-10004586,Furniture,Furnishings,5.312,2015,October,10
30,US-2016-150630,"Saturday, September 17, 2016","Wednesday, September 21, 2016","Standard Class",TB-21520,"Tracy Blumstein",Consumer,"United States",Philadelphia,Pennsylvania,19140,East,FUR-FU-10004848,Furniture,Furnishings,124.2,2016,September,9
52,CA-2016-115742,"Monday, April 18, 2016","Friday, April 22, 2016","Standard Class",DP-13000,"Darren Powers",Consumer,"United States","New Albany",Indiana,47150,Central,FUR-FU-10001706,Furniture,Furnishings,6.16,2016,April,4
74,US-2016-134026,"Tuesday, April 26, 2016","Monday, May 2, 2016","Standard Class",JE-15745,"Joel Eaton",Consumer,"United States",Memphis,Tennessee,38109,South,FUR-FU-10003708,Furniture,Furnishings,97.04,2016,April,4
105,US-2016-156867,"Sunday, November 13, 2016","Thursday, November 17, 2016","Standard Class",LC-16870,"Lena Cacioppo",Consumer,"United States",Aurora,Colorado,80013,West,FUR-FU-10004006,Furniture,Furnishings,102.36,2016,November,11
111,CA-2018-146780,"Tuesday, December 25, 2018","Sunday, December 30, 2018","Standard Class",CV-12805,"Cynthia Voltz",Corporate,"United States","New York City","New York",10035,East,FUR-FU-10001934,Furniture,Furnishings,41.96,2018,December,12
147,CA-2015-110072,"Thursday, October 22, 2015","Wednesday, October 28, 2015","Standard Class",MG-17680,"Maureen Gastineau","Home Office","United States",Newark,Ohio,43055,East,FUR-FU-10000521,Furniture,Furnishings,93.888,2015,October,10
205,CA-2018-126382,"Sunday, June 3, 2018","Thursday, June 7, 2018","Standard Class",HK-14890,"Heather Kirkland",Corporate,"United States",Franklin,Tennessee,37064,South,FUR-FU-10002960,Furniture,Furnishings,35.168,2018,June,6
235,US-2018-100930,"Saturday, April 7, 2018","Thursday, April 12, 2018","Standard Class",CS-12400,"Christopher Schild","Home Office","United States",Tampa,Florida,33614,South,FUR-FU-10004017,Furniture,Furnishings,258.072,2018,April,4
255,US-2016-159982,"Monday, November 28, 2016","Sunday, December 4, 2016","Standard Class",DR-12880,"Dan Reichenbach",Corporate,"United States",Chicago,Illinois,60623,Central,FUR-FU-10002505,Furniture,Furnishings,12.132,2016,November,11
302,CA-2017-142545,"Saturday, October 28, 2017","Friday, November 3, 2017","Standard Class",JD-15895,"Jonathan Doherty",Corporate,"United States",Belleville,"New Jersey",7109,East,FUR-FU-10001861,Furniture,Furnishings,77.6,2017,October,10
314,CA-2015-120887,"Sunday, September 27, 2015","Saturday, October 3, 2015","Standard Class",TS-21205,"Thomas Seio",Corporate,"United States",Hackensack,"New Jersey",7601,East,FUR-FU-10001588,Furniture,Furnishings,87.54,2015,September,9
365,CA-2018-144904,"Tuesday, September 25, 2018","Monday, October 1, 2018","Standard Class",KW-16435,"Katrina Willman",Consumer,"United States","New York City","New York",10009,East,FUR-FU-10000023,Furniture,Furnishings,47.12,2018,September,9
388,CA-2016-122756,"Saturday, December 3, 2016","Wednesday, December 7, 2016","Standard Class",DK-13225,"Dean Katz",Corporate,"United States",Philadelphia,Pennsylvania,19140,East,FUR-FU-10001935,Furniture,Furnishings,2.96,2016,December,12
423,CA-2018-125388,"Friday, October 19, 2018","Tuesday, October 23, 2018","Standard Class",MP-17965,"Michael Paige",Corporate,"United States",Lawrence,Massachusetts,1841,East,FUR-FU-10004712,Furniture,Furnishings,56.56,2018,October,10
463,CA-2017-109869,"Saturday, April 22, 2017","Saturday, April 29, 2017","Standard Class",TN-21040,"Tanja Norvell","Home Office","United States",Phoenix,Arizona,85023,West,FUR-FU-10000023,Furniture,Furnishings,23.56,2017,April,4
468,US-2016-101399,"Sunday, January 17, 2016","Sunday, January 24, 2016","Standard Class",JS-15940,"Joni Sundaresam","Home Office","United States","Park Ridge",Illinois,60068,Central,FUR-FU-10002918,Furniture,Furnishings,254.744,2016,January,1
479,CA-2017-152632,"Friday, October 27, 2017","Thursday, November 2, 2017","Standard Class",JE-15475,"Jeremy Ellison",Consumer,"United States",Troy,"New York",12180,East,FUR-FU-10002671,Furniture,Furnishings,40.2,2017,October,10
528,CA-2018-113558,"Sunday, October 21, 2018","Friday, October 26, 2018","Standard Class",PH-18790,"Patricia Hirasaki","Home Office","United States",Lakeland,Florida,33801,South,FUR-FU-10001756,Furniture,Furnishings,45.696,2018,October,10
546,CA-2015-103849,"Monday, May 11, 2015","Saturday, May 16, 2015","Standard Class",PG-18895,"Paul Gonzalez",Consumer,"United States","Fort Worth",Texas,76106,Central,FUR-FU-10000723,Furniture,Furnishings,66.112,2015,May,5
580,CA-2018-118640,"Friday, July 20, 2018","Thursday, July 26, 2018","Standard Class",CS-11950,"Carlos Soltero",Consumer,"United States",Chicago,Illinois,60610,Central,FUR-FU-10001475,Furniture,Furnishings,8.792,2018,July,7
604,CA-2015-149958,"Sunday, March 15, 2015","Thursday, March 19, 2015","Standard Class",AS-10240,"Alan Shonely",Consumer,"United States",Tampa,Florida,33614,South,FUR-FU-10001756,Furniture,Furnishings,45.696,2015,March,3
627,CA-2018-163020,"Saturday, September 15, 2018","Wednesday, September 19, 2018","Standard Class",MO-17800,"Meg O'Connel","Home Office","United States","New York City","New York",10009,East,FUR-FU-10000221,Furniture,Furnishings,35.56,2018,September,9
641,CA-2017-147067,"Monday, December 18, 2017","Friday, December 22, 2017","Standard Class",JD-16150,"Justin Deggeller",Corporate,"United States",Minneapolis,Minnesota,55407,Central,FUR-FU-10000732,Furniture,Furnishings,18.84,2017,December,12
670,US-2018-106663,"Saturday, June 9, 2018","Wednesday, June 13, 2018","Standard Class",MO-17800,"Meg O'Connel","Home Office","United States",Chicago,Illinois,60653,Central,FUR-FU-10002759,Furniture,Furnishings,23.976,2018,June,6
679,US-2018-119438,"Sunday, March 18, 2018","Friday, March 23, 2018","Standard Class",CD-11980,"Carol Darley",Consumer,"United States",Tyler,Texas,75701,Central,FUR-FU-10003553,Furniture,Furnishings,82.524,2018,March,3
702,CA-2018-114552,"Sunday, September 2, 2018","Saturday, September 8, 2018","Standard Class",Dl-13600,"Dorris liebe",Corporate,"United States",Cleveland,Ohio,44105,East,FUR-FU-10002960,Furniture,Furnishings,15.072,2018,September,9
718,CA-2018-108910,"Monday, September 24, 2018","Saturday, September 29, 2018","Standard Class",KC-16540,"Kelly Collister",Consumer,"United States",Newark,Ohio,43055,East,FUR-FU-10002253,Furniture,Furnishings,103.056,2018,September,9
720,CA-2015-104472,"Tuesday, June 2, 2015","Sunday, June 7, 2015","Standard Class",CK-12325,"Christine Kargatis","Home Office","United States",Orem,Utah,84057,West,FUR-FU-10000246,Furniture,Furnishings,73.32,2015,June,6
724,CA-2015-117429,"Wednesday, October 7, 2015","Tuesday, October 13, 2015","Standard Class",MR-17545,"Mathew Reese","Home Office","United States",Philadelphia,Pennsylvania,19140,East,FUR-FU-10000222,Furniture,Furnishings,129.92,2015,October,10
751,CA-2018-126074,"Tuesday, October 2, 2018","Saturday, October 6, 2018","Standard Class",RF-19735,"Roland Fjeld",Consumer,"United States",Trenton,Michigan,48183,Central,FUR-FU-10003577,Furniture,Furnishings,157.74,2018,October,10
769,CA-2015-106810,"Thursday, May 14, 2015","Wednesday, May 20, 2015","Standard Class",AJ-10795,"Anthony Johnson",Corporate,"United States","Saint Petersburg",Florida,33710,South,FUR-FU-10004306,Furniture,Furnishings,310.88,2015,May,5
776,CA-2018-104220,"Tuesday, January 30, 2018","Monday, February 5, 2018","Standard Class",BV-11245,"Benjamin Venier",Corporate,"United States","Des Moines",Iowa,50315,Central,FUR-FU-10002597,Furniture,Furnishings,34.58,2018,January,1
849,CA-2018-107503,"Monday, January 1, 2018","Saturday, January 6, 2018","Standard Class",GA-14725,"Guy Armstrong",Consumer,"United States",Lorain,Ohio,44052,East,FUR-FU-10003878,Furniture,Furnishings,48.896,2018,January,1
854,CA-2017-123274,"Sunday, February 19, 2017","Friday, February 24, 2017","Standard Class",GT-14710,"Greg Tran",Consumer,"United States","New York City","New York",10035,East,FUR-FU-10004090,Furniture,Furnishings,44.46,2017,February,2
867,CA-2015-149020,"Saturday, January 10, 2015","Thursday, January 15, 2015","Standard Class",AJ-10780,"Anthony Jacobs",Corporate,"United States",Springfield,Virginia,22153,South,FUR-FU-10000965,Furniture,Furnishings,51.94,2015,January,1
876,CA-2017-116736,"Tuesday, January 17, 2017","Saturday, January 21, 2017","Standard Class",CC-12430,"Chuck Clark","Home Office","United States",Concord,"New Hampshire",3301,East,FUR-FU-10004017,Furniture,Furnishings,322.59,2017,January,1
885,CA-2015-134061,"Wednesday, April 29, 2015","Monday, May 4, 2015","Standard Class",LL-16840,"Lauren Leatherbury",Consumer,"United States",Rochester,"New York",14609,East,FUR-FU-10001424,Furniture,Furnishings,17.46,2015,April,4
913,CA-2016-133627,"Tuesday, May 31, 2016","Tuesday, June 7, 2016","Standard Class",SC-20050,"Sample Company A","Home Office","United States",Norwich,Connecticut,6360,East,FUR-FU-10001935,Furniture,Furnishings,22.2,2016,May,5
948,US-2018-110576,"Wednesday, November 28, 2018","Sunday, December 2, 2018","Standard Class",RB-19795,"Ross Baird","Home Office","United States",Philadelphia,Pennsylvania,19120,East,FUR-FU-10003601,Furniture,Furnishings,516.488,2018,November,11
949,US-2018-110576,"Wednesday, November 28, 2018","Sunday, December 2, 2018","Standard Class",RB-19795,"Ross Baird","Home Office","United States",Philadelphia,Pennsylvania,19120,East,FUR-FU-10000576,Furniture,Furnishings,1007.232,2018,November,11
953,CA-2018-131156,"Tuesday, April 3, 2018","Saturday, April 7, 2018","Standard Class",KH-16360,"Katherine Hughes",Consumer,"United States",Philadelphia,Pennsylvania,19143,East,FUR-FU-10001940,Furniture,Furnishings,25.472,2018,April,4
989,CA-2018-167899,"Monday, May 21, 2018","Saturday, May 26, 2018","Standard Class",JG-15805,"John Grady",Corporate,"United States",Auburn,"New York",13021,East,FUR-FU-10004071,Furniture,Furnishings,520.05,2018,May,5
999,CA-2016-162537,"Friday, October 28, 2016","Thursday, November 3, 2016","Standard Class",RD-19585,"Rob Dowd",Consumer,"United States",Henderson,Kentucky,42420,South,FUR-FU-10002885,Furniture,Furnishings,24.1,2016,October,10
1000,CA-2016-162537,"Friday, October 28, 2016","Thursday, November 3, 2016","Standard Class",RD-19585,"Rob Dowd",Consumer,"United States",Henderson,Kentucky,42420,South,FUR-FU-10001918,Furniture,Furnishings,33.11,2016,October,10
1017,CA-2016-108665,"Wednesday, July 6, 2016","Sunday, July 10, 2016","Standard Class",KM-16225,"Kalyca Meade",Corporate,"United States","New York City","New York",10011,East,FUR-FU-10002191,Furniture,Furnishings,13.96,2016,July,7
1018,CA-2016-108665,"Wednesday, July 6, 2016","Sunday, July 10, 2016","Standard Class",KM-16225,"Kalyca Meade",Corporate,"United States","New York City","New York",10011,East,FUR-FU-10000965,Furniture,Furnishings,155.82,2016,July,7
1032,CA-2015-163552,"Saturday, July 11, 2015","Wednesday, July 15, 2015","Standard Class",LA-16780,"Laura Armstrong",Corporate,"United States",Hackensack,"New Jersey",7601,East,FUR-FU-10000629,Furniture,Furnishings,124.11,2015,July,7
1037,CA-2017-113061,"Saturday, April 22, 2017","Wednesday, April 26, 2017","Standard Class",EL-13735,"Ed Ludwig","Home Office","United States","Jefferson City",Missouri,65109,Central,FUR-FU-10003975,Furniture,Furnishings,86.62,2017,April,4
1048,CA-2017-169103,"Wednesday, March 8, 2017","Monday, March 13, 2017","Standard Class",ZC-21910,"Zuschuss Carroll",Consumer,"United States",Miami,Florida,33142,South,FUR-FU-10004006,Furniture,Furnishings,102.36,2017,March,3
1055,CA-2016-110667,"Monday, April 4, 2016","Friday, April 8, 2016","Standard Class",NF-18595,"Nicole Fjeld","Home Office","United States","New York City","New York",10009,East,FUR-FU-10004622,Furniture,Furnishings,108.4,2016,April,4
1090,CA-2018-158407,"Monday, June 4, 2018","Sunday, June 10, 2018","Standard Class",LW-16990,"Lindsay Williams",Corporate,"United States",Monroe,"North Carolina",28110,South,FUR-FU-10001967,Furniture,Furnishings,31.984,2018,June,6
1107,US-2017-110156,"Sunday, November 19, 2017","Friday, November 24, 2017","Standard Class",EH-13945,"Eric Hoffmann",Consumer,"United States",Houston,Texas,77041,Central,FUR-FU-10000206,Furniture,Furnishings,2.328,2017,November,11
1124,US-2015-147627,"Tuesday, January 20, 2015","Monday, January 26, 2015","Standard Class",HL-15040,"Hunter Lopez",Consumer,"United States",Jonesboro,Arkansas,72401,South,FUR-FU-10003194,Furniture,Furnishings,38.6,2015,January,1
1152,CA-2016-113971,"Sunday, May 8, 2016","Saturday, May 14, 2016","Standard Class",CB-12535,"Claudia Bergmann",Corporate,"United States","Cuyahoga Falls",Ohio,44221,East,FUR-FU-10001852,Furniture,Furnishings,8.352,2016,May,5
1218,US-2018-118087,"Sunday, September 9, 2018","Thursday, September 13, 2018","Standard Class",SP-20620,"Stefania Perrino",Corporate,"United States",Philadelphia,Pennsylvania,19134,East,FUR-FU-10001867,Furniture,Furnishings,17.024,2018,September,9
1239,CA-2015-127012,"Tuesday, August 11, 2015","Saturday, August 15, 2015","Standard Class",GM-14680,"Greg Matthias",Consumer,"United States",Seattle,Washington,98105,West,FUR-FU-10003691,Furniture,Furnishings,12.35,2015,August,8
1256,CA-2018-144638,"Saturday, March 10, 2018","Wednesday, March 14, 2018","Standard Class",MH-18115,"Mick Hernandez","Home Office","United States",Chester,Pennsylvania,19013,East,FUR-FU-10003724,Furniture,Furnishings,6.696,2018,March,3
1257,CA-2018-144638,"Saturday, March 10, 2018","Wednesday, March 14, 2018","Standard Class",MH-18115,"Mick Hernandez","Home Office","United States",Chester,Pennsylvania,19013,East,FUR-FU-10003535,Furniture,Furnishings,43.872,2018,March,3
1269,CA-2018-121412,"Sunday, September 23, 2018","Thursday, September 27, 2018","Standard Class",BG-11695,"Brooke Gillingham",Corporate,"United States",Louisville,Colorado,80027,West,FUR-FU-10000246,Furniture,Furnishings,29.328,2018,September,9
1288,CA-2017-154711,"Wednesday, November 22, 2017","Sunday, November 26, 2017","Standard Class",TB-21355,"Todd Boyes",Corporate,"United States","New York City","New York",10009,East,FUR-FU-10000397,Furniture,Furnishings,39.88,2017,November,11
1304,US-2018-126179,"Tuesday, July 3, 2018","Saturday, July 7, 2018","Standard Class",CS-12460,"Chuck Sachs",Consumer,"United States",Columbus,Georgia,31907,South,FUR-FU-10002554,Furniture,Furnishings,23.99,2018,July,7
1327,CA-2016-120439,"Tuesday, June 14, 2016","Saturday, June 18, 2016","Standard Class",AD-10180,"Alan Dominguez","Home Office","United States",Philadelphia,Pennsylvania,19120,East,FUR-FU-10001867,Furniture,Furnishings,51.072,2016,June,6
1382,US-2017-100566,"Sunday, September 3, 2017","Saturday, September 9, 2017","Standard Class",JK-16120,"Julie Kriz","Home Office","United States",Aurora,Illinois,60505,Central,FUR-FU-10003394,Furniture,Furnishings,83.952,2017,September,9
1409,CA-2017-130407,"Saturday, September 2, 2017","Wednesday, September 6, 2017","Standard Class",KD-16270,"Karen Daniels",Consumer,"United States","New York City","New York",10024,East,FUR-FU-10001967,Furniture,Furnishings,39.98,2017,September,9
1413,CA-2017-136329,"Sunday, July 9, 2017","Thursday, July 13, 2017","Standard Class",JD-15895,"Jonathan Doherty",Corporate,"United States","New York City","New York",10035,East,FUR-FU-10000723,Furniture,Furnishings,165.28,2017,July,7
1466,CA-2015-151708,"Saturday, August 8, 2015","Friday, August 14, 2015","Standard Class",MB-17305,"Maria Bertelson",Consumer,"United States",Glendale,Arizona,85301,West,FUR-FU-10001602,Furniture,Furnishings,121.376,2015,August,8
1494,CA-2018-139661,"Tuesday, October 30, 2018","Saturday, November 3, 2018","Standard Class",JW-15220,"Jane Waco",Corporate,"United States",Vancouver,Washington,98661,West,FUR-FU-10002885,Furniture,Furnishings,9.64,2018,October,10
1522,CA-2016-144806,"Tuesday, December 6, 2016","Sunday, December 11, 2016","Standard Class",GH-14425,"Gary Hwang",Consumer,"United States",Tucson,Arizona,85705,West,FUR-FU-10002253,Furniture,Furnishings,206.112,2016,December,12
1528,CA-2017-122392,"Saturday, July 22, 2017","Thursday, July 27, 2017","Standard Class",CJ-12010,"Caroline Jumper",Consumer,"United States",Allentown,Pennsylvania,18103,East,FUR-FU-10002456,Furniture,Furnishings,11.648,2017,July,7
1621,CA-2018-108560,"Sunday, July 8, 2018","Sunday, July 15, 2018","Standard Class",JC-15385,"Jenna Caffey",Consumer,"United States",Kent,Washington,98031,West,FUR-FU-10002937,Furniture,Furnishings,198.46,2018,July,7
1642,CA-2017-157266,"Friday, May 26, 2017","Thursday, June 1, 2017","Standard Class",TB-21280,"Toby Braunhardt",Consumer,"United States",Washington,"District of Columbia",20016,East,FUR-FU-10000629,Furniture,Furnishings,41.37,2017,May,5
1675,CA-2016-143077,"Saturday, September 17, 2016","Wednesday, September 21, 2016","Standard Class",SF-20965,"Sylvia Foulston",Corporate,"United States",Houston,Texas,77041,Central,FUR-FU-10003535,Furniture,Furnishings,21.936,2016,September,9
1681,CA-2015-122882,"Monday, September 7, 2015","Sunday, September 13, 2015","Standard Class",SB-20290,"Sean Braxton",Corporate,"United States",Philadelphia,Pennsylvania,19134,East,FUR-FU-10000758,Furniture,Furnishings,42.368,2015,September,9
1693,US-2017-154361,"Tuesday, March 14, 2017","Sunday, March 19, 2017","Standard Class",HZ-14950,"Henia Zydlo",Consumer,"United States",Columbus,Ohio,43229,East,FUR-FU-10004020,Furniture,Furnishings,21.88,2017,March,3
1719,CA-2017-169943,"Friday, May 19, 2017","Wednesday, May 24, 2017","Standard Class",BN-11515,"Bradley Nguyen",Consumer,"United States","New York City","New York",10011,East,FUR-FU-10002088,Furniture,Furnishings,35.92,2017,May,5
1720,CA-2017-169943,"Friday, May 19, 2017","Wednesday, May 24, 2017","Standard Class",BN-11515,"Bradley Nguyen",Consumer,"United States","New York City","New York",10011,East,FUR-FU-10000010,Furniture,Furnishings,39.76,2017,May,5
1743,CA-2018-152807,"Tuesday, October 30, 2018","Saturday, November 3, 2018","Standard Class",MC-18100,"Mick Crebagga",Consumer,"United States",Philadelphia,Pennsylvania,19140,East,FUR-FU-10004415,Furniture,Furnishings,7.168,2018,October,10
1766,CA-2017-110254,"Friday, August 4, 2017","Tuesday, August 8, 2017","Standard Class",ML-17755,"Max Ludwig","Home Office","United States",Suffolk,Virginia,23434,South,FUR-FU-10001591,Furniture,Furnishings,109.8,2017,August,8
1802,CA-2017-149461,"Monday, November 13, 2017","Sunday, November 19, 2017","Standard Class",AS-10135,"Adrian Shami","Home Office","United States",Auburn,Washington,98002,West,FUR-FU-10004270,Furniture,Furnishings,4.18,2017,November,11
1810,CA-2017-165484,"Monday, October 23, 2017","Sunday, October 29, 2017","Standard Class",HK-14890,"Heather Kirkland",Corporate,"United States",Chicago,Illinois,60610,Central,FUR-FU-10001196,Furniture,Furnishings,16.156,2017,October,10
1813,US-2018-161193,"Tuesday, November 20, 2018","Monday, November 26, 2018","Standard Class",BT-11680,"Brian Thompson",Consumer,"United States",Newark,Ohio,43055,East,FUR-FU-10001861,Furniture,Furnishings,77.6,2018,November,11
1814,US-2018-161193,"Tuesday, November 20, 2018","Monday, November 26, 2018","Standard Class",BT-11680,"Brian Thompson",Consumer,"United States",Newark,Ohio,43055,East,FUR-FU-10000206,Furniture,Furnishings,4.656,2018,November,11
1820,US-2015-130379,"Monday, May 25, 2015","Friday, May 29, 2015","Standard Class",JL-15235,"Janet Lee",Consumer,"United States",Chicago,Illinois,60623,Central,FUR-FU-10002553,Furniture,Furnishings,29.32,2015,May,5
1826,CA-2017-167507,"Friday, December 22, 2017","Thursday, December 28, 2017","Standard Class",SA-20830,"Sue Ann Reed",Consumer,"United States",Redmond,Oregon,97756,West,FUR-FU-10001935,Furniture,Furnishings,11.84,2017,December,12
1827,CA-2017-167507,"Friday, December 22, 2017","Thursday, December 28, 2017","Standard Class",SA-20830,"Sue Ann Reed",Consumer,"United States",Redmond,Oregon,97756,West,FUR-FU-10002878,Furniture,Furnishings,22.784,2017,December,12
1839,CA-2015-117345,"Saturday, August 1, 2015","Wednesday, August 5, 2015","Standard Class",BF-10975,"Barbara Fisher",Corporate,"United States",Charlotte,"North Carolina",28205,South,FUR-FU-10000629,Furniture,Furnishings,44.128,2015,August,8
1865,US-2017-100839,"Friday, October 13, 2017","Tuesday, October 17, 2017","Standard Class",NC-18625,"Noah Childs",Corporate,"United States",Aurora,Colorado,80013,West,FUR-FU-10001617,Furniture,Furnishings,24.96,2017,October,10
1910,CA-2018-105886,"Tuesday, December 18, 2018","Sunday, December 23, 2018","Standard Class",DB-13660,"Duane Benoit",Consumer,"United States",Oceanside,"New York",11572,East,FUR-FU-10001037,Furniture,Furnishings,18.96,2018,December,12
1948,CA-2018-157987,"Sunday, September 2, 2018","Thursday, September 6, 2018","Standard Class",AC-10615,"Ann Chong",Corporate,"United States","New York City","New York",10009,East,FUR-FU-10001196,Furniture,Furnishings,11.54,2018,September,9
2042,CA-2016-122287,"Saturday, June 18, 2016","Thursday, June 23, 2016","Standard Class",SN-20560,"Skye Norling","Home Office","United States",Peoria,Arizona,85345,West,FUR-FU-10004973,Furniture,Furnishings,75.36,2016,June,6
2055,CA-2017-136434,"Friday, December 1, 2017","Thursday, December 7, 2017","Standard Class",RD-19480,"Rick Duston",Consumer,"United States",Richmond,Indiana,47374,Central,FUR-FU-10001196,Furniture,Furnishings,17.31,2017,December,12
2082,CA-2016-120103,"Saturday, December 24, 2016","Thursday, December 29, 2016","Standard Class",MS-17365,"Maribeth Schnelling",Consumer,"United States",Phoenix,Arizona,85023,West,FUR-FU-10002885,Furniture,Furnishings,7.712,2016,December,12
2128,CA-2016-134859,"Tuesday, October 4, 2016","Sunday, October 9, 2016","Standard Class",JK-16120,"Julie Kriz","Home Office","United States",Philadelphia,Pennsylvania,19134,East,FUR-FU-10003623,Furniture,Furnishings,64.944,2016,October,10
2137,CA-2016-156377,"Saturday, December 31, 2016","Thursday, January 5, 2017","Standard Class",TB-21625,"Trudy Brown",Consumer,"United States","Grand Prairie",Texas,75051,Central,FUR-FU-10002364,Furniture,Furnishings,14.76,2016,December,12
2155,US-2017-120460,"Sunday, April 30, 2017","Friday, May 5, 2017","Standard Class",BF-11170,"Ben Ferrer","Home Office","United States",Dallas,Texas,75081,Central,FUR-FU-10004973,Furniture,Furnishings,22.608,2017,April,4
2166,CA-2017-154018,"Friday, October 13, 2017","Thursday, October 19, 2017","Standard Class",HA-14920,"Helen Andreada",Consumer,"United States",Laredo,Texas,78041,Central,FUR-FU-10003394,Furniture,Furnishings,139.92,2017,October,10
2185,CA-2017-128818,"Sunday, May 7, 2017","Thursday, May 11, 2017","Standard Class",CJ-12010,"Caroline Jumper",Consumer,"United States","New York City","New York",10009,East,FUR-FU-10001940,Furniture,Furnishings,63.68,2017,May,5
2189,CA-2018-143063,"Friday, August 10, 2018","Wednesday, August 15, 2018","Standard Class",IL-15100,"Ivan Liston",Consumer,"United States",Columbus,Indiana,47201,Central,FUR-FU-10003708,Furniture,Furnishings,121.3,2018,August,8
2201,US-2015-165659,"Monday, June 1, 2015","Saturday, June 6, 2015","Standard Class",LT-17110,"Liz Thompson",Consumer,"United States","Little Rock",Arkansas,72209,South,FUR-FU-10001935,Furniture,Furnishings,22.2,2015,June,6
